,Title,Genre,Album_Date,Video_Date,Score
1257,Health - Death Magic ALBUM REVIEW," 2015 / loma vista / electropop, noise pop, dance pop",2015,8/17/2015,5
1258,FKA twigs - M3LL155X EP REVIEW," 2015 / art pop, alternative r&b from another dimension",2015,8/14/2015,9
1259,Cattle Decapitation - The Anthropocene Extinction ALBUM REVIEW," 2015 / metal blade records / goregrind, deathgrind",2015,8/13/2015,8
1260,Grave Babies - Holographic Violence ALBUM REVIEW," 2015 / hardly art / post-punk, gothic rock, alternative metal",2015,8/11/2015,6
1261,Chelsea Wolfe - Abyss ALBUM REVIEW," 2015 / sargent house / gothic rock, doom metal, droney shoegazey darkness that permeates my soul",2015,8/10/2015,8
1262,Lil Dicky - Professional Rapper ALBUM REVIEW, 2015 / cmsn \u0026 david burd music / novelty rap that wishes it was something else,2015,8/7/2015,2
1263,Lee Scott - Butter Fly ALBUM REVIEW," 2015 / high focus / jazz rap, boom bap, uk hip hop",2015,8/6/2015,6
1264,Lianne La Havas - Blood ALBUM REVIEW, 2015 / pop soul,2015,8/5/2015,8
1265,Pissgrave - Suicide Euphoria ALBUM REVIEW," 2015 / profound lore / death metal, dead bodies, noise metal",2015,8/4/2015,7
1266,Wilco - Star Wars ALBUM REVIEW," 2015 / self-released / pop rock, noise rock, ",2015,8/3/2015,6
1267,Mac DeMarco - Another One ALBUM REVIEW ft. ARTV Reviews," 2015 / captured tracks / jangle pop, dream pop, indie pop, sweet dreams",2015,7/31/2015,7
1268,Titus Andronicus - The Most Lamentable Tragedy ALBUM REVIEW," 2015 / merge records / punk rock, folk rock, piano rock, bar band ballads, conceptual mental illness rock operas, daniel johnston pastiche ",2015,7/30/2015,4
1269,Sleaford Mods - Key Markets ALBUM REVIEW," 2015 / harbinger sound / post-punk, blood-boiling rants",2015,7/29/2015,8
1270,Hopsin - Pound Syndrome ALBUM REVIEW, 2015 / funk volume / hardcore hip hop,2015,7/28/2015,3
1271,Injury Reserve - Live From the Dentist Office ALBUM REVIEW," 2015 / self-reeased / hip hop, pop rap, jazz rap",2015,7/27/2015,8
1272,Quelle Chris - Innocent Country ALBUM REVIEW," 2015 / mello music group / abstract hip hop, experimental hip hop",2015,7/24/2015,7
1273,Corpo-Mente - Self-Titled ALBUM REVIEW," 2015 / blood music / neo-folk, neo-classical, chamber folk, trip hop, folk metal",2015,7/23/2015,7
1274,"RP Boo - Fingers, Bank Pads & Shoeprints ALBUM REVIEW"," 2015 / planet mu / footwork, juke",2015,7/22/2015,7
1275,The Chemical Brothers - Born In the Echoes ALBUM REVIEW," 2015 / virgin emi / big beat, house, techno, dance-pop, electropop",2015,7/21/2015,7
1276,Future - DS2 ALBUM REVIEW," 2015 / epic / trap rap, southern hip hop",2015,7/21/2015,6
1277,Ratatat - Magnifique ALBUM REVIEW," 2015 / electro rock, indietronica, instrumental pop",2015,7/16/2015,7
1278,Everything Everything - Get to Heaven ALBUM REVIEW," 2015 / sony music uk / progressive pop, math rock, experimental rock, art pop",2015,7/15/2015,8
1279,Tame Impala - Currents ALBUM REVIEW," 2015 / interscope / psych pop, synth pop, neo-psych, dream pop, neo-new wave",2015,7/14/2015,7
1280,Lil Wayne - Free Weezy Album ALBUM REVIEW," 2015 / tidal or self-released or young money / trap rap, pop rap, hardcore hip hop, gangsta rap",2015,7/10/2015,4
1281,The Internet - Ego Death ALBUM REVIEW," 2015 / odd future / neo-soul, alternative r&b",2015,7/9/2015,5
1282,Miguel - Wildheart ALBUM REVIEW," 2015 / rca / alternative r&b, pop, contmporary r&b",2015,7/6/2015,5
1283,Meek Mill - Dreams Worth More Than Money ALBUM REVIEW," 2015 / maybach music group / trap rap, pop rap, hardcore hip hop",2015,7/3/2015,7
1284,Refused - Freedom! ALBUM REVIEW," 2015 / epitaph / post-hardcore, hard rock, glam rock",2015,7/2/2015,4
1285,"King Los - God, Money, War ALBUM REVIEW", 2015 / hip hop,2015,7/1/2015,6
1286,Desaparecidos - Payola ALBUM REVIEW," 2015 / epitaph records / indie rock, punk rock",2015,6/30/2015,5
1287,Citizen - Everybody Is Going To Heaven ALBUM REVIEW," 2015 / run for cover / alternative rock, emo, post-hardcore, grunge",2015,6/26/2015,3
1288,Czarface - Every Hero Needs A Villain ALBUM REVIEW," 2015 / brick / hardcore hip hop, boom bap",2015,6/26/2015,8
1289,Vince Staples - Summertime 06 ALBUM REVIEW," 2015 / hardcore hip hop, west coast hip hop, gangsta rap",2015,6/25/2015,6
1290,Lil Ugly Mane - Third Side of Tape ALBUM REVIEW, 2015 / ,2015,6/24/2015,8
1291,Thundercat - The Beyond / Where the Giants Roam ALBUM REVIEW, 2015 / brainfeeder / ,2015,6/23/2015,6
1292,KEN mode - Success ALBUM REVIEW," 2015 / noise rock, sludge metal, post-hardcore",2015,6/21/2015,8
1293,mewithoutYOU - Pale Horses ALBUM REVIEW," 2015 / run for cover / indie rock, post-hardcore",2015,6/19/2015,5
1294,Ash Koosha - GUUD ALBUM REVIEW, 2015 / experimental future electronic beat music from out of this world,2015,6/18/2015,8
1295,Hudson Mohawke - Lantern ALBUM REVIEW," 2015 / warp / wonky, trap, purple sound, uk bass, alternative r&b",2015,6/17/2015,5
1296,Denzel Curry - 32 Zel / Planet Shrooms ALBUM REVIEW," 2015 / self-released / trap rap, cloud rap, hardcore hip hop, southern hip hop",2015,6/15/2015,6
1297,High On Fire - Luminiferous ALBUM REVIEW," 2015 / eone / stoner metal, thrash metal, sludge metal",2015,6/12/2015,8
1298,"Florence + The Machine - How Big, How Blue, How Beautiful ALBUM REVIEW"," 2015 / art pop, alternative pop, chamber pop",2015,6/11/2015,7
1299,Muse - Drones ALBUM REVIEW," 2015 / warner bros. / pop rock, hard rock, alternative rock",2015,6/10/2015,5
1300,Sun Kil Moon - Universal Themes ALBUM REVIEW," 2015 / caldo verde / singer-songwriter, slowcore, folk rock, contemporary folk, musical stories, spoken word",2015,6/9/2015,6
1301,Jamie xx - In Colour ALBUM REVIEW," 2015 / young turks / deep house, uk bass, future garage",2015,6/7/2015,7
1302,Thee Oh Sees - Mutilator Defeated At Last ALBUM REVIEW," 2015 / castle face / psych rock, noise rock, garage rock",2015,6/5/2015,6
1303,Algiers - Self-Titled ALBUM REVIEW," 2015 / matador records / post-punk, gospel, blues, industrial rock, noise rock",2015,6/4/2015,8
1304,Donnie Trumpet & the Social Experiment - Surf ALBUM REVIEW," 2015 / self-releasled? itunes released? / jazz, hip hop, neo-soul",2015,6/4/2015,4
1305,Unknown Mortal Orchestra - Multi-Love ALBUM REVIEW," 2015 / jagjaguwar / psych pop, lo-fi, psychedelic soul",2015,6/3/2015,8
1306,A$AP Rocky - At. Long. Last. A$AP ALBUM REVIEW," 2015 / rca records / cloud rap, trap rap, east coast hip hop, pop rap",2015,6/2/2015,5
1307,Hot Chip - Why Make Sense? ALBUM REVIEW," 2015 / domino records / synth pop, indietronic, deep house, electo house",2015,5/31/2015,6
1308,Hop Along - Painted Shut ALBUM REVIEW," 2015 / saddle creek / indie rock, indie pop",2015,5/27/2015,8
1309,Dr. Yen Lo - Days With Dr. Yen Lo ALBUM REVIEW," 2015 / pavlov institute records / cloud rap?, spoken hop, gritty eerie lyrical east coast raps, ghost raps",2015,5/25/2015,6
1310,Twenty One Pilots - Blurryface ALBUM REVIEW," 2015 / fueled by ramen / pop, pop rap, gentrified reggae jams, dubstep fusion",2015,5/21/2015,4
1311,Prurient - Frozen Niagara Falls ALBUM REVIEW," 2015 / profound lore records / noise, ambient, progressive synth, industrial, power electronics",2015,5/20/2015,8
1312,Faith No More - Sol Invictus ALBUM REVIEW," 2015 / reclamation! / alternative metal, alternative rock",2015,5/19/2015,6
1313,Jim O'Rourke - Simple Songs ALBUM REVIEW," 2015 / drag city / singer-songwriter, baroque pop, piano rock",2015,5/18/2015,6
1314,Blanck Mass- Dumb Flesh ALBUM REVIEW," 2015 / sacred bones / electronic, drone, idm, noise, progressive electronic",2015,5/15/2015,6
1315,Snoop Dogg - Bush ALBUM REVIEW," 2015 / doggystyle / synth funk, pop rap",2015,5/15/2015,5
1316,Holly Herndon - Platform ALBUM REVIEW," 2015 / 4ad / art pop, electronic, idm, glitch pop, amsr",2015,5/14/2015,6
1317,The Tallest Man On Earth - Dark Bird Is Home ALBUM REVIEW," 2015 / dead oceans / indie folk, folk pop, singer-songwriter",2015,5/10/2015,6
1318,Torres - Sprinter ALBUM REVIEW," 2015 / partisan / alternative singer-songwriter, alternative rock, grunge",2015,5/7/2015,5
1319,Kamasi Washington - The Epic ALBUM REVIEW," 2015 / post-bop, jazz fusion, spiritual jazz, soul jazz",2015,5/5/2015,9
1320,Blur - The Magic Whip ALBUM REVIEW," 2015 / alternative rock, art pop, brit pop",2015,5/1/2015,7
1321,Paul de Jong - IF ALBUM REVIEW," 2015 / temporary residence ltd. / folktronica, experimental folk, avant folk, ambient, modern classical",2015,4/29/2015,7
1322,Colin Stetson and Sarah Neufeld - Never Were the Way She Was ALBUM REVIEW," 2015 / constellation / experimental, modern classical, minimalism, post-minimalism",2015,4/28/2015,8
1323,Yelawolf - Love Story ALBUM REVIEW," 2015 / shady records / contemporary country, pop rap",2015,4/27/2015,3
1324,Tribulation - The Children of the Night ALBUM REVIEW," 2015 / century media / black metal, heavy metal, death metal, thrash metal",2015,4/26/2015,7
1325,Toro Y Moi - What For? ALBUM REVIEW," 2015 / disco, nu-disco, indie pop, lo-fi, psychedelic pop",2015,4/24/2015,7
1326,Marching Church - This World Is Not Enough ALBUM REVIEW," 2015 / sacred bones / post-punk, noise rock, experimental rock, art punk",2015,4/23/2015,6
1327,Alabama Shakes - Sound & Color ALBUM REVIEW," 2015 / ato / southern rock, soul, garage rock",2015,4/22/2015,8
1328,Young Thug - Barter 6 ALBUM REVIEW," 2015 / atlantic / trap rap, cloud rap, pop rap",2015,4/21/2015,5
1329,Dance Gavin Dance - Instant Gratification ALBUM REVIEW," 2015 / post-hardcore, math rock",2015,4/20/2015,1
1330,Squarepusher - Damogen Furies ALBUM REVIEW," 2015 / warp records / drum 'n' bass, idm, drill 'n' bass, glitch",2015,4/20/2015,6
1331,The Mountain Goats - Beat The Champ ALBUM REVIEW," 2015 / merge records / indie folk, singer-songwriter",2015,4/17/2015,8
1332,Drenge - Undertow ALBUM REVIEW," 2015 / infectious / garage rock, post-punk, goth-ish, fauxgaze",2015,4/16/2015,5
1333,Death Cab For Cutie - Kintsugi ALBUM REVIEW, 2015 / atlantic records / indie rock,2015,4/15/2015,5
1334,"Tyler, The Creator - Cherry Bomb ALBUM REVIEW"," 2015 / odd future records / 2015 / neo-soul, hardcore hip hop",2015,4/14/2015,3
1335,Twin Shadow - Eclipse ALBUM REVIEW," 2015 / warner bros / alternative r&b, arena rock, dangerous nostalgiaa",2015,4/13/2015,3
1336,Shlohmo - Dark Red ALBUM REVIEW," 2015 / trap, wonky, horror synth, clou rap (w/no raps), synthetic gloom",2015,4/8/2015,6
1337,Young Fathers - White Men Are Black Men Too ALBUM REVIEW," 2015 / lo-fi pop, noise pop, experimental hip hop, grimy soul",2015,4/7/2015,8
1338,"Courtney Barnett - Sometimes I Sit and Think, and Sometimes I Just Sit ALBUM REVIEW"," 2015 / mom + pop / indie rock, singer-songwriter, garage rock, alternative singer-songwriter",2015,4/6/2015,5
1339,"Billy Woods - Today, I Wrote Nothing ALBUM REVIEW"," 2015 / backwoodz studioz / hardcore hip hop, abstract hip hop",2015,4/3/2015,7
1340,Portico - Living Fields ALBUM REVIEW," 2015 / ninja tune / art pop, alternative r&b",2015,4/2/2015,3
1341,Purity Ring - Another Eternity ALBUM REVIEW," 2015 / 4ad / synth pop, electropop",2015,3/31/2015,4
1342,"Earl Sweatshirt - I Don't Like Shit, I Don't Go Outside ALBUM REVIEW"," 2015 / tan cressida / abstract hip hop, hardcore hip hop, cloud rap, sad hip hop, dark depressing hop",2015,3/28/2015,6
1343,Liturgy - The Ark Work ALBUM REVIEW," 2015 / thrill jockey / experimental rock, transcendental black metal, midi classical, glitch",2015,3/26/2015,7
1344,Action Bronson - Mr. Wonderful ALBUM REVIEW," 2015 / atlantic / east coast hip hop, rap rock, blues rock, pop rap ",2015,3/25/2015,5
1345,"Godspeed You! Black Emperor - Asunder, Sweet and Other Distress ALBUM REVIEW"," 2015 / constellation records / post-rock, experimental rock",2015,3/25/2015,6
1346,Sufjan Stevens - Carrie & Lowell ALBUM REVIEW," 2015 / singer-songwriter, contemporary folk, indie folk, chamber folk",2015,3/24/2015,7
1347,Death Grips - The Powers That B (N****s On the Moon / Jenny Death) ALBUM REVIEW," 2015 / industrial hip hop, experimental hip hop, hardcore punk, psychedelic sound terrorism",2015,3/23/2015,9
1348,Laura Marling - Short Movie ALBUM REVIEW," 2015 / ribbon / contemporary folk, singer-songwriter, folk rock, indie folk, psychedelic folk",2015,3/19/2015,7
1349,Kendrick Lamar - To Pimp A Butterfly ALBUM REVIEW," 2015 / top dawg entertainment / conscious hip hop, hardcore hip hop, jazz rap, abstract hip hop",2015,3/18/2015,10
1350,Ratking - 700-FILL ALBUM / MIXTAPE REVIEW," 2015 / xl / east coast hip hop, hardcore hip hop, abstract hip hop",2015,3/17/2015,4
1351,Modest Mouse - Strangers To Ourselves ALBUM REVIEW," 2015 / glacial pace / indie rock, indie pop, alternative rock",2015,3/16/2015,5
1352,of Montreal - Aureate Gloom ALBUM REVIEW," 2015 / psychedelic rock, hard rock, glam rock, pop rock, garage rock, indie rock",2015,3/16/2015,6
1353,Clarence Clarity - No Now ALBUM REVIEW," 2015 / alternative r&b, glitch\u0026b, experimental pop, psychedelic pop",2015,3/12/2015,8
1354,Lightning Bolt - Fantasy Empire ALBUM REVIEW," 2015 / thrill jockey / noise rock, neo-psych, math rock, experimental rock",2015,3/12/2015,7
1355,Steven Wilson - Hand. Cannot. Erase. ALBUM REVIEW," 2015 / kscope /  progressive rock, art rock, pop rock",2015,3/11/2015,6
1356,Heems - Eat Pray Thug ALBUM REVIEW," 2015 / megaforce / pop rap, trap rap, east coast hip hop, conscious hip hop, abstract hip hp",2015,3/10/2015,4
1357,Leviathan - Scar Sighted ALBUM REVIEW ft. Myke C-Town," 2015 / black metal, blackened death metal, progressive metal, experimental metal, creepy spoken word passages, absolutely twisted shit",2015,3/6/2015,8
1358,Pile - You're Better Than This ALBUM REVIEW," 2015 / indie rock, post-hardcore",2015,3/5/2015,6
1359,Cannibal Ox- Blade of the Ronin ALBUM REVIEW," 2015 / hardcore hip hop, new york hip hop",2015,3/4/2015,5
1360,Fashawn - The Ecology ALBUM REVIEW," 2015 / mass appeal / pop rap, hardcore hip hop, west coast hip hop",2015,3/3/2015,5
1361,Jeff Rosenstock - We Cool? ALBUM REVIEW ft. Cal Chuchesta," 2015 / side one dummy / pop punk, indie rock, alt-country, singer-songwriter",2015,3/2/2015,8
1362,Swain - Heavy Dancing EP REVIEW," 2015 / ruins records / hardcore punk, grunge",2015,3/2/2015,7
1363,Dan Deacon - Gliss Riffer ALBUM REVIEW, 2015 / domino,2015,2/27/2015,5
1364,Negură Bunget - TĂU ALBUM REVIEW," 2015 / prophecy productions / black metal, progressive metal, folk metal",2015,2/25/2015,5
1365,The Pop Group - Citizen Zombie ALBUM REVIEW ft Cal Chuchesta," 2015 / freaks r us / post-punk, experimental rock, art punk, noise rock",2015,2/24/2015,9
1366,Screaming Females - Rose Mountain ALBUM REVIEW ft. The Daily Guru," 2015 / don giovanni records / indie rock, punk rock",2015,2/23/2015,6
1367,Adventures - Supersonic Home ALBUM REVIEW," 2015 / run for cover records / power pop, emo, indie pop, indie rock, jangle pop",2015,2/18/2015,7
1368,BADBADNOTGOOD & Ghostface Killah - Sour Soul ALBUM REVIEW," 2015 / hardcore hip hop, jazz rap",2015,2/17/2015,6
1369,"Drake - If You're Reading This, It's Too Late ALBUM / MIXTAPE REVIEW"," 2015 / pop rap, contemporary r&b",2015,2/16/2015,8
1370,Your Old Droog - Kinison EP REVIEW," 2015 / self-released / hardcore hip hop, east coast hip hop",2015,2/13/2015,8
1371,"Pond - Man, It Feels Like Space Again ALBUM REVIEW"," 2015 / modular / psychedelic pop, garage rock, neo-psych, psychedelic pop",2015,2/12/2015,6
1372,Open Mike Eagle - A Special Episode Of EP REVIEW," 2015 / self-released? / art rap, abstract hip hop",2015,2/6/2015,8
1373,Matana Roberts - Coin Coin Chapter 3: River Run Thee ALBUM REVIEW," 2015 / constellation records / drone, spiritual jazz",2015,2/5/2015,6
1374,John Carpenter - Lost Themes ALBUM REVIEW," 2015 / sacred bones records / progressive electronic, horror synth, soundtrack creepiness",2015,2/4/2015,7
1375,Zs - Xe ALBUM REVIEW," 2015 / northern spy records / experimental rock, jazz rock, minimalist rock, psych, drone, noise, avant-garde",2015,2/3/2015,8
1376,Xibalba - Tierra Y Libertad ALBUM REVIEW," 2015 / southern lord / metalcore, hardcore, beatdown hardcore, sludge metal",2015,1/30/2015,6
1377,Mount Eerie - Sauna ALBUM REVIEW," 2015 / p.w. elverum \u0026 sun / lo-fi, avant-folk, drone, ambient",2015,1/29/2015,6
1378,Title Fight - Hyperview ALBUM REVIEW," 2015 / anti- / indie rock, shoegaze, twangy dream rock",2015,1/28/2015,4
1379,Björk - Vulnicura ALBUM REVIEW," 2015 / one little indian / art pop, chamber pop, glitch pop",2015,1/27/2015,8
1380,Lupe Fiasco - Tetsuo & Youth ALBUM REVIEW," 2015 / conscious hip hop, jazz rap, pop rap",2015,1/23/2015,7
1381,Napalm Death - Apex Predator -- Easy Meat ALBUM REVIEW," 2014 / century media / grindcore, deathgrind",2014,1/22/2015,8
1382,Belle and Sebastian - Girls In Peacetime Want To Dance ALBUM REVIEW," 2014 / matador / baroque pop, dance pop, synth pop",2014,1/21/2015,6
1383,Joey Bada$$ - B4.DA.$$ ALBUM REVIEW," 2015 / cinematic music group / east coast hip hop, harcore hip hop, jazz rap, boom bap",2015,1/20/2015,8
1384,Panda Bear - Panda Bear Meets the Grim Reaper ALBUM REVIEW, 2015 / domino / psychedelic pop,2015,1/15/2015,4
1385,Sleater-Kinney - No Cities To Love ALBUM REVIEW," 2014 / sub pop / indie rock, post-punk, punk rock",2014,1/14/2015,7
1386,Viet Cong - Self-Titled ALBUM REVIEW," 2015 / jagjaguwar / noise rock, post-punk, indie rock, psychedelic rock",2015,1/13/2015,7
1387,Death Grips - Fashion Week ALBUM REVIEW," 2014 / third worlds / industrial hip hop instrumentals, idm, ",2014,1/11/2015,7
1388,D'Angelo and The Vanguard - Black Messiah ALBUM REVIEW," 2014 / rca / r&b, funk rock, neo-soul, lo-fi psych soul",2014,12/16/2014,8
1389,Hail Mary Mallon - Bestiary ALBUM REVIEW, 2014 / rhymesayers / abstract hip hop,2014,12/12/2014,5
1390,OG Maco - OG Maco EP ...MIXTAPE REVIEW," 2014 / quality control / trap rap, experimental hip hop, cloud rap",2014,12/11/2014,7
1391,Foo Fighters - Sonic Highways ALBUM REVIEW," 2014 / roswell / alternative rock, hard rock",2014,12/10/2014,5
1392,Wu-Tang Clan - A Better Tomorow ALBUM REVIEW ft. Daren Jackson," 2014 / warner bros. / hardcore hip hop, east coast hip hop",2014,12/9/2014,6
1393,Full of Hell - Full of Hell & Merzbow ALBUM REVIEW," 2014 / profound lore / noise, grindcore, crust punk, powerviolence, metalcore",2014,12/9/2014," 
8"
1394,J. Cole - 2014 Forest Hills Drive ALBUM REVIEW," 2014 / hip hop, pop rap, smooth rap, nothing was the same-core, r&b-ish",2014,12/8/2014,6
1395,The Wytches - Annabel Dream Reader ALBUM REVIEW," 2014 / heavenly / garage rock, post-punk, surf rock, psychedelic rock, horror punk",2014,12/5/2014,8
1396,Various Artists - Shady XV COMPILATION REVIEW (Disc 1) ft. Steven Francis a.k.a. TheRecordSpins," 2014 / hardcore hip hop, pop rap, horrorcore",2014,12/4/2014,4
1397,A$AP Ferg - Ferg Forever MIXTAPE REVIEW ft. Cal Chuchesta," 2014 / gangsta grillz / gangsta rap, trap, cloud rap, southern hip hop, east coast hip hop",2014,12/3/2014,7
1398,Clark - Self-TItled ALBUM REVIEW," 2014 / warp records / idm, glitch, techno, tech house, ambient techno ",2014,12/2/2014,6
1399,Andy Stott - Faith In Strangers ALBUM REVIEW," 2014 / modern love / ambient techno, dubstep, trap, ambient, ",2014,11/26/2014,7
